,age,workclass,fnlgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
10482,25,Private,356344,Bachelors,13,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
10483,42,Self-emp-not-inc,444134,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,15,United-States,0
10484,18,?,340117,11th,7,Never-married,?,Unmarried,Black,0,0,0,50,United-States,0
10485,34,Private,219619,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,United-States,0
10486,57,?,334585,10th,6,Married-civ-spouse,?,Wife,White,0,0,0,40,United-States,0
10487,27,Local-gov,331046,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,45,United-States,0
10488,46,?,443179,Bachelors,13,Divorced,?,Not-in-family,White,0,0,0,8,United-States,0
10489,64,?,239529,11th,7,Widowed,?,Not-in-family,White,0,3674,0,35,United-States,0
10490,24,Private,100345,Bachelors,13,Never-married,Prof-specialty,Own-child,White,1,0,0,20,United-States,0
10491,23,Private,205653,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,1,0,0,30,United-States,0
10492,33,Private,112383,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
10493,58,Self-emp-inc,21626,Assoc-voc,11,Divorced,Sales,Not-in-family,White,1,2202,0,56,United-States,0
10494,25,Private,135568,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,0
10495,44,Private,190532,Masters,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,55,United-States,0
10496,53,Federal-gov,266598,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
10497,38,Local-gov,116608,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,35,United-States,1
10498,36,Private,353263,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,45,United-States,1
10499,25,State-gov,157617,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,United-States,0
10500,54,Federal-gov,21698,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,0,0,0,40,United-States,0
10501,31,Private,77143,12th,8,Separated,Transport-moving,Unmarried,Black,1,0,0,40,United-States,0
10502,18,State-gov,342852,HS-grad,9,Never-married,Adm-clerical,Own-child,White,1,0,0,40,United-States,0
10503,40,Private,176602,HS-grad,9,Divorced,Other-service,Not-in-family,Black,1,0,0,40,United-States,0
10504,26,Private,146343,Some-college,10,Married-civ-spouse,Sales,Wife,Black,0,0,0,40,United-States,0
10505,68,?,146645,Doctorate,16,Married-civ-spouse,?,Husband,White,1,20051,0,50,United-States,1
10506,33,Private,221966,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,1,2202,0,50,United-States,0
10507,22,Private,215546,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,1,0,0,55,United-States,0
10508,50,State-gov,173020,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
10509,24,?,247734,Bachelors,13,Never-married,?,Own-child,White,1,0,0,30,United-States,0
10510,44,Private,252202,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
10511,37,Private,497300,HS-grad,9,Never-married,Other-service,Unmarried,Black,1,0,0,40,United-States,0
10512,34,Self-emp-not-inc,426431,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
10513,45,Federal-gov,162410,Some-college,10,Widowed,Tech-support,Not-in-family,White,0,0,0,45,United-States,1
10514,77,?,143516,Masters,14,Married-civ-spouse,?,Husband,White,1,0,0,8,United-States,1
10515,25,Private,190350,10th,6,Married-civ-spouse,Other-service,Own-child,White,0,0,0,35,United-States,0
10516,20,Private,194504,Some-college,10,Separated,Sales,Unmarried,Black,0,0,0,40,United-States,0
10517,46,Federal-gov,110884,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,1,0,0,40,United-States,0
10518,26,Private,187652,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,1,0,0,40,United-States,0
10519,45,Private,81400,1st-4th,2,Married-civ-spouse,Other-service,Wife,White,0,0,0,25,El-Salvador,0
10520,70,?,97831,HS-grad,9,Widowed,?,Unmarried,White,0,0,0,4,United-States,0
10521,57,Private,180920,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,1
10522,28,Private,189186,Assoc-voc,11,Never-married,Sales,Not-in-family,White,1,0,0,40,United-States,0
10523,35,?,144172,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,0,0,0,16,United-States,0
10524,36,Private,607848,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,7688,0,45,United-States,1
10525,32,Private,207301,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,0,0,0,40,United-States,0
10526,29,Private,293073,Bachelors,13,Never-married,Sales,Not-in-family,White,1,0,0,50,United-States,1
10527,36,Private,210452,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,1,0,0,45,United-States,0
10528,19,Private,41400,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,30,United-States,0
10529,27,Private,164170,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,0,0,0,20,Philippines,0
10530,48,Private,112906,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,55,United-States,1
10531,49,Self-emp-not-inc,126268,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,0
10532,55,Private,208311,Masters,14,Married-civ-spouse,Tech-support,Husband,White,1,0,1977,20,United-States,1
10533,61,Private,28291,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,0,0,0,82,United-States,0
10534,42,Local-gov,121998,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,15024,0,40,United-States,1
10535,42,Federal-gov,31621,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
10536,30,Local-gov,108386,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,United-States,0
10537,32,Self-emp-not-inc,134727,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
10538,37,Private,208391,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,1
10539,35,Private,112271,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States,0
10540,30,Private,173350,Assoc-voc,11,Married-spouse-absent,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
10541,30,Private,243190,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,20,India,1
10542,55,Private,185436,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,70,United-States,1
10543,36,Private,290409,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,0
10544,33,Private,80058,HS-grad,9,Never-married,Other-service,Own-child,White,1,0,0,48,United-States,0
10545,56,Local-gov,370045,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
10546,26,Private,36936,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,1,0,2002,40,United-States,0
10547,37,Private,231180,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
10548,28,Private,119793,HS-grad,9,Never-married,Sales,Own-child,White,1,0,0,60,United-States,0
10549,38,Private,102178,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,United-States,0
10550,76,?,135039,HS-grad,9,Married-civ-spouse,?,Husband,White,1,0,0,20,United-States,0
10551,35,?,317780,Some-college,10,Never-married,?,Unmarried,Black,0,0,0,40,United-States,0
10552,48,Private,232840,Some-college,10,Widowed,Adm-clerical,Unmarried,White,0,0,0,43,United-States,0
10553,35,Private,33975,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
10554,39,Local-gov,256997,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
10555,64,Private,298301,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States,0
10556,22,Private,310380,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,0,0,0,40,United-States,0
10557,45,Local-gov,182100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,1
10558,27,Private,501172,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,Mexico,0
10559,43,State-gov,143939,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,50,United-States,1
10560,23,Private,85088,Some-college,10,Never-married,Other-service,Own-child,White,0,0,0,37,United-States,0
10561,25,Private,282313,10th,6,Never-married,Handlers-cleaners,Own-child,Black,1,0,1602,40,United-States,0
10562,39,Private,230054,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,1
10563,63,Private,236338,HS-grad,9,Married-civ-spouse,Sales,Wife,White,0,0,0,35,United-States,0
10564,37,Private,321943,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
10565,26,Federal-gov,218782,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Other,1,0,0,40,United-States,0
10566,33,Private,191385,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,Canada,0
10567,28,Private,126129,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
10568,20,Private,199268,Some-college,10,Never-married,Other-service,Own-child,White,0,0,0,20,United-States,0
10569,34,Private,255693,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,20,United-States,0
10570,34,Private,203488,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,0
10571,41,Private,203233,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,1
10572,38,Private,203836,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States,1
10573,36,Private,187847,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,7688,0,40,United-States,1
10574,38,Private,116358,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,1,0,0,40,Philippines,0
10575,46,Self-emp-inc,198660,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,99999,0,72,United-States,1
10576,43,Self-emp-not-inc,89636,Bachelors,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,0,0,0,60,South,0
10577,49,Private,120629,Some-college,10,Widowed,Sales,Unmarried,White,0,0,0,30,United-States,0
10578,26,Local-gov,150226,Bachelors,13,Never-married,Prof-specialty,Own-child,White,0,0,0,35,United-States,0
10579,28,Private,137898,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,35,United-States,0
10580,54,Self-emp-inc,146574,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,1
10581,24,Private,142022,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,1,0,0,50,United-States,0
10582,23,Private,284898,Some-college,10,Never-married,Exec-managerial,Own-child,White,1,0,0,30,United-States,0
10583,55,Local-gov,212448,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
10584,58,Self-emp-not-inc,203039,9th,5,Separated,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
10585,19,Private,105289,10th,6,Never-married,Other-service,Other-relative,Black,0,0,0,20,United-States,0
10586,28,?,223745,Some-college,10,Never-married,?,Unmarried,White,0,0,0,40,United-States,0
10587,45,Private,242994,Some-college,10,Never-married,Sales,Not-in-family,White,1,0,0,52,United-States,0
10588,30,Private,196385,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States,1
10589,76,Private,116202,HS-grad,9,Widowed,Other-service,Unmarried,White,0,0,0,33,United-States,0
10590,47,Private,140045,HS-grad,9,Separated,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
10591,34,Private,133503,Some-college,10,Divorced,Transport-moving,Not-in-family,White,1,2174,0,40,United-States,0
10592,40,Private,226585,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,35,United-States,1
10593,24,Private,85041,HS-grad,9,Separated,Other-service,Unmarried,White,0,0,0,25,United-States,0
10594,30,Private,162442,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,0,7688,0,50,United-States,1
10595,67,Private,279980,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,1,10605,0,10,United-States,1
10596,24,Private,216563,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,0,0,0,40,United-States,0
10597,43,Local-gov,231964,Some-college,10,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
10598,29,Private,263855,12th,8,Never-married,Craft-repair,Unmarried,White,1,0,0,40,United-States,0
10599,40,Private,124915,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
10600,61,Federal-gov,178312,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
10601,45,Local-gov,215862,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,1,7688,0,45,United-States,1
10602,21,State-gov,39236,Some-college,10,Never-married,Tech-support,Not-in-family,White,0,0,0,50,United-States,0
10603,58,Private,349910,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,7688,0,40,United-States,1
10604,52,Private,75839,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States,0
10605,34,Private,176711,HS-grad,9,Never-married,Adm-clerical,Own-child,White,1,0,0,40,United-States,0
10606,20,Private,266525,Some-college,10,Never-married,Prof-specialty,Other-relative,Black,0,594,0,20,United-States,0
10607,25,?,34307,Some-college,10,Never-married,?,Not-in-family,White,1,0,0,40,United-States,0
10608,46,Private,331776,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
10609,54,Private,111469,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
10610,43,State-gov,198965,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
10611,25,Private,288185,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,Mexico,0
10612,21,Private,198050,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,0,0,0,25,United-States,0
10613,65,Private,242580,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,1,11678,0,50,United-States,1
10614,37,Private,173128,HS-grad,9,Divorced,Other-service,Not-in-family,White,1,0,0,40,United-States,0
10615,29,Private,87905,HS-grad,9,Divorced,Other-service,Not-in-family,White,1,10520,0,40,United-States,1
10616,44,Private,173704,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,1
10617,37,Federal-gov,93225,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,7688,0,40,United-States,1
10618,38,Private,323269,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,0,0,0,40,United-States,0
10619,35,Private,158046,Some-college,10,Married-civ-spouse,Sales,Husband,White,1,5013,0,70,United-States,0
10620,32,Private,133503,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,0
10621,44,Self-emp-not-inc,172296,Some-college,10,Separated,Sales,Unmarried,White,1,0,0,60,United-States,0
10622,39,?,201105,Bachelors,13,Married-civ-spouse,?,Wife,White,0,0,0,30,United-States,0
10623,23,Private,176486,Some-college,10,Never-married,Other-service,Other-relative,White,0,0,0,25,United-States,0
10624,25,Self-emp-inc,182750,Bachelors,13,Never-married,Sales,Not-in-family,White,1,0,0,45,United-States,1
10625,23,Private,82497,Some-college,10,Never-married,Sales,Own-child,White,0,0,0,28,United-States,0
10626,47,Private,208872,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
10627,47,Private,145269,11th,7,Divorced,Craft-repair,Not-in-family,White,0,0,0,45,United-States,0
10628,25,Private,19214,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,United-States,0
10629,35,Private,149347,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States,0
10630,68,?,53850,7th-8th,4,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,0
10631,50,Private,158294,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,1,3103,0,40,United-States,1
10632,47,Private,152073,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,0,0,0,40,United-States,0
10633,35,Private,189623,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States,1
10634,24,Private,341368,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,United-States,0
10635,21,Private,201603,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,1,2176,0,40,United-States,0
10636,35,Private,270572,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,1
10637,30,Private,285295,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,0,0,0,40,Philippines,0
10638,17,Private,126779,11th,7,Never-married,Other-service,Own-child,Black,1,0,0,20,United-States,0
10639,49,?,202874,HS-grad,9,Separated,?,Unmarried,White,0,0,0,40,Columbia,0
10640,27,Private,373499,5th-6th,3,Never-married,Other-service,Not-in-family,White,1,0,0,60,El-Salvador,0
10641,22,Private,244773,HS-grad,9,Never-married,Sales,Own-child,Black,0,0,0,15,United-States,0
10642,22,State-gov,96862,Some-college,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
10643,50,Private,162632,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,2,United-States,0
10644,51,Self-emp-not-inc,159755,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,1,0,0,38,United-States,1
10645,27,Private,37088,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,30,United-States,0
10646,27,Private,335421,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,20,United-States,0
10647,23,Never-worked,188535,7th-8th,4,Divorced,?,Not-in-family,White,1,0,0,35,United-States,0
10648,20,State-gov,349365,HS-grad,9,Never-married,Other-service,Not-in-family,White,0,0,0,40,United-States,0
10649,42,Private,33002,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,48,United-States,0
10650,32,Private,330715,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,99999,0,40,United-States,1
10651,45,Private,146857,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,38,United-States,1
10652,35,Private,275522,7th-8th,4,Widowed,Other-service,Unmarried,White,0,0,0,80,United-States,0
10653,22,Private,43646,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,1,0,0,40,United-States,0
10654,34,Private,154548,Some-college,10,Never-married,Adm-clerical,Unmarried,White,0,0,0,38,United-States,0
